TestID,Category,Module / Page,Test Case,Method,Environment,Status,Observed Result (evidence),Executed At
MOB-LIVE-00003,Functional,Dashboard,reaches main app after login,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,Bottom tab bar with 'Home' tab visible after real registration,2026-07-29T06:28:04.918Z
MOB-LIVE-00004,UI/UX,Dashboard,tab home reachable,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Tapped 'Home' tab, app did not crash",2026-07-29T06:28:06.677Z
MOB-LIVE-00005,UI/UX,Sleep,tab sleep reachable,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Tapped 'Sleep' tab, app did not crash",2026-07-29T06:28:08.633Z
MOB-LIVE-00006,UI/UX,Emotion,tab emotion reachable,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Tapped 'Emotion' tab, app did not crash",2026-07-29T06:28:10.850Z
MOB-LIVE-00007,UI/UX,Activity,tab activity reachable,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Tapped 'Activity' tab, app did not crash",2026-07-29T06:28:12.505Z
MOB-LIVE-00008,UI/UX,Profile,tab profile reachable,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Tapped 'Profile' tab, app did not crash",2026-07-29T06:28:14.231Z
MOB-LIVE-00009,Mobile-Specific,System,swipe gesture handled,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,Performed a real swipe gesture via adb/UiAutomator2 on the current screen,2026-07-29T06:28:16.424Z
MOB-LIVE-00010,Compatibility,System,device rotation handled,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Rotation request rejected — consistent with app.json's intentional portrait lock: Message: Screen rotation cannot be changed to ROTATION_270 after 2000ms. Is it locked programmatically?
Stacktrace:
io.appium.uiautomator2.common.exceptions.InvalidElementStateException: Screen rotation cannot be changed to ROTATION_270 after 2000ms. Is it locked programmatically?
	at io.appium.uiautomator2.model.internal.CustomUiDevice.setRotationSync(CustomUiDevice.java:226)
	at io.appium.uiautomator2.handler.SetOrientation.safeHandle(SetOrientation.java:41)
	at io.appium.uiautomator2.handler.request.SafeRequestHandler.handle(SafeRequestHandler.java:59)
	at io.appium.uiautomator2.server.AppiumServlet.handleRequest(AppiumServlet.java:267)
	at io.appium.uiautomator2.server.AppiumServlet.handleHttpRequest(AppiumServlet.java:261)
	at io.appium.uiautomator2.http.ServerHandler.channelRead(ServerHandler.java:77)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:357)
	at io.netty.handler.codec.MessageToMessageDecoder.channelRead(MessageToMessageDecoder.java:107)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:357)
	at io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:434)
	at io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:361)
	at io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:325)
	at io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:249)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:355)
	at io.netty.handler.timeout.IdleStateHandler.channelRead(IdleStateHandler.java:288)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:355)
	at io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1429)
	at io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:918)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:176)
	at io.netty.channel.nio.AbstractNioChannel$AbstractNioUnsafe.handle(AbstractNioChannel.java:445)
	at io.netty.channel.nio.NioIoHandler$DefaultNioRegistration.handle(NioIoHandler.java:388)
	at io.netty.channel.nio.NioIoHandler.processSelectedKey(NioIoHandler.java:596)
	at io.netty.channel.nio.NioIoHandler.processSelectedKeysOptimized(NioIoHandler.java:571)
	at io.netty.channel.nio.NioIoHandler.processSelectedKeys(NioIoHandler.java:512)
	at io.netty.channel.nio.NioIoHandler.run(NioIoHandler.java:484)
	at io.netty.channel.SingleThreadIoEventLoop.runIo(SingleThreadIoEventLoop.java:225)
	at io.netty.channel.SingleThreadIoEventLoop.run(SingleThreadIoEventLoop.java:196)
	at io.netty.util.concurrent.SingleThreadEventExecutor$5.run(SingleThreadEventExecutor.java:1204)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.lang.Thread.run(Thread.java:1012)
",2026-07-29T06:28:18.515Z
MOB-LIVE-00011,Mobile-Specific,System,background and resume handled,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"App resumed to foreground after backgrounding, current_package=com.burnoutai.mobile",2026-07-29T06:28:21.901Z
MOB-LIVE-00012,Mobile-Specific,System,deep link scheme opens app,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,burnoutai:// deep link opened the app via adb,2026-07-29T06:28:24.055Z
MOB-LIVE-00013,Compatibility,System,hardware back button no crash,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,Hardware back button handled without app crash,2026-07-29T06:28:25.574Z
MOB-LIVE-00014,Functional,Profile,logout flow returns to login screen,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,profile-logout-button + the real Sign Out confirmation dialog cleared the session and the real Login screen reappeared,2026-07-29T06:28:40.125Z
MOB-LIVE-00015,Functional,Login,login username input present,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,login-username-input TextInput found on the real Login screen,2026-07-29T06:28:40.141Z
MOB-LIVE-00016,Functional,Login,login password input present,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,login-password-input TextInput found on the real Login screen,2026-07-29T06:28:40.155Z
MOB-LIVE-00017,UI/UX,Login,login password visibility toggle toggles without crash,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"login-password-toggle tapped; login-password-input still present, no crash",2026-07-29T06:28:41.526Z
MOB-LIVE-00018,Mobile-Specific,Login,login demo button present for ci bypass,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,login-demo-button (AuthContext.demoLogin() bypass) found on the real Login screen,2026-07-29T06:28:41.631Z
MOB-LIVE-00019,Functional,Forgot Password,navigate to forgot password screen,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,login-forgot-password-link navigated to the real ForgotPasswordScreen,2026-07-29T06:28:43.853Z
MOB-LIVE-00020,Functional,Forgot Password,forgot password validation blocks empty submit,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,Empty submit correctly blocked by the real client-side Alert.alert: Missing Fields,2026-07-29T06:28:45.134Z
MOB-LIVE-00021,Functional,Forgot Password,forgot password back to login link returns,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,forgot-password-back-to-login-link returned to the real Login screen,2026-07-29T06:28:47.735Z
MOB-LIVE-00022,Functional,Register,registration flow with age and gender completes,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Registered appium.ag.debea99b@healthsense.test through Register step 2, filling the real register-age-input and register-gender-option-male controls before submitting to the live backend",2026-07-29T06:29:04.207Z
MOB-LIVE-00023,Functional,Dashboard,dashboard reached after second registration,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,Bottom tab bar with 'Home' tab visible after the second real registration,2026-07-29T06:29:04.394Z
MOB-LIVE-00024,Functional,Analytics,navigate to analytics screen via dashboard link,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,Tapped the real 'View Analytics ->' link on DashboardScreen,2026-07-29T06:29:06.616Z
MOB-LIVE-00025,Functional,Analytics,analytics screen shows overall wellness metric,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,AnalyticsScreen rendered its real 'Overall Wellness' section after navigation,2026-07-29T06:29:06.767Z
MOB-LIVE-00026,Compatibility,Analytics,back button returns from analytics to dashboard,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Hardware back returned from Analytics to the main tab bar without a crash (was already on a root tab, so back was skipped=False)",2026-07-29T06:29:10.892Z
MOB-LIVE-00027,Functional,Phone Usage,navigate to phone usage screen via metric card,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,Tapped the real 'Phone Usage' MetricCard on DashboardScreen and reached PhoneUsageScreen,2026-07-29T06:29:13.173Z
MOB-LIVE-00028,Compatibility,Phone Usage,back button returns from phone usage to dashboard,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Hardware back returned from Phone Usage to the main tab bar without a crash (was already on a root tab, so back was skipped=False)",2026-07-29T06:29:17.297Z
MOB-LIVE-00029,Functional,Profile,logout after second registration,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,Logged out again (confirming the real Sign Out dialog); the real Login screen reappeared,2026-07-29T06:29:28.433Z
MOB-LIVE-00030,Functional,Login,demo login button signs in without backend,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,login-demo-button (AuthContext.demoLogin()) signed in locally with no backend call,2026-07-29T06:29:30.698Z
MOB-LIVE-00031,Functional,Dashboard,dashboard reached via demo login,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"DashboardScreen greeted the real demo user by first name ('Alex', from MOCK_USER.full_name) after demo login",2026-07-29T06:29:30.751Z
MOB-LIVE-00032,Functional,Recommendations,recommendations screen reachable with demo data,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Tapped the real 'See all ->' recommendations link, rendered because Demo Mode's MOCK_BURNOUT always has a recommendation",2026-07-29T06:29:34.544Z
MOB-LIVE-00033,Functional,Recommendations,recommendations screen lists a real recommendation card,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,RecommendationsScreen rendered the real MOCK_BURNOUT recommendation card title,2026-07-29T06:29:34.583Z
MOB-LIVE-00034,Compatibility,Recommendations,back button returns from recommendations to dashboard,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Hardware back returned from Recommendations to the main tab bar without a crash (was already on a root tab, so back was skipped=False)",2026-07-29T06:29:38.415Z
MOB-LIVE-00035,UI/UX,Sleep,sleep tab shows header after tap,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,SleepScreen rendered its real 'Sleep Tracker' header after tapping the Sleep tab,2026-07-29T06:29:40.095Z
MOB-LIVE-00036,Functional,Sleep,sleep screen log button present,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,SleepScreen's real 'Save Sleep Record' submit button is present,2026-07-29T06:29:43.088Z
MOB-LIVE-00037,UI/UX,Emotion,emotion tab shows header after tap,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,EmotionScreen rendered its real 'Emotion Check' header after tapping the Emotion tab,2026-07-29T06:29:44.724Z
MOB-LIVE-00038,UI/UX,Activity,activity tab shows header after tap,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,ActivityScreen rendered its real 'Activity Tracker' header after tapping the Activity tab,2026-07-29T06:29:46.847Z
MOB-LIVE-00039,Functional,Profile,profile screen shows authenticated username,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,ProfileScreen rendered the real demo user's user.full_name ('Alex Johnson'),2026-07-29T06:29:48.519Z
MOB-LIVE-00040,Accessibility,Dashboard,dashboard notification bell button present,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,Notification bell (accessibilityLabel='Notifications') found on the real Dashboard header,2026-07-29T06:29:59.143Z
MOB-LIVE-00041,Mobile-Specific,Dashboard,dashboard pull to refresh gesture handled,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Performed a real pull-down gesture over DashboardScreen's real RefreshControl; app stayed foregrounded, current_package=com.burnoutai.mobile",2026-07-29T06:30:01.830Z
MOB-LIVE-00042,Functional,Login,invalid login credentials show error without crash,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Submitted invalid real credentials to the live backend; the app surfaced the failure without crashing, current_package=com.burnoutai.mobile",2026-07-29T06:30:18.743Z
MOB-LIVE-00043,Functional,Register,register password mismatch blocks step advance,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"Mismatched passwords correctly blocked step advance (register-confirm-password-input still present, register-age-input never reached); abandoned via register-back-button",2026-07-29T06:30:30.883Z
MOB-LIVE-00044,Compatibility,Login,login keyboard dismiss preserves input text,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,login-username-input retained 'appium_kbd_probe' after a back-key press dismissed the keyboard (expected 'appium_kbd_probe'),2026-07-29T06:30:35.198Z
MOB-LIVE-00045,Compatibility,System,no crash dialog present at suite end,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,"End-of-suite invariant check: current_package=com.burnoutai.mobile, ANR/crash dialog present=False",2026-07-29T06:30:35.800Z
